SIREN,NIC,ENSEIGNE
838534618,15,
838534626,18,
838534642,15,
838534659,19,
838534667,12,
838534675,15,
838534691,12,
838534709,12,
838534717,15,
838534725,18,
838534733,12,
838534766,12,
838534774,16,
838534782,19,
838534790,12,
838534808,12,
838534832,12,
838534840,15,
838534881,19,
838534915,15,
838534923,19,
838534931,12,
838534949,14,
838534956,19,EROL KAJKUS
838534972,16,
838534980,19,
838534998,11,
838535003,19,
838535011,12,
838535029,14,
838535045,10,
838535060,19,
838535078,11,
838535094,18,
838535110,12,
838535128,14,
838535136,17,
838535151,16,
838535169,18,
838535177,11,
838535185,14,
838535201,19,
838535219,11,
838535227,14,
838535235,17,
838535243,11,
838535250,16,
838535276,11,SAS L'ANNEXE
838535284,15,
838535292,18,
838535300,19,
838535318,11,
838535334,18,
838535342,11,
838535359,15,
838535375,11,
838535383,15,
838535391,18,
838535409,18,
838535409,26,
838535433,18,
838535441,11,
838535466,18,
838535474,12,
838535482,15,
838535490,18,
838535508,17,
838535516,10,
838535524,14,
838535532,17,
838535540,10,RISLE ANTENNES
838535557,14,
838535581,14,
838535599,16,
838535615,10,
838535623,14,
838535631,17,
838535649,19,
838535664,18,
838535672,11,
838535680,14,
838535698,16,
838535706,17,
838535714,11,
838535722,14,
838535730,17,
838535748,19,
838535771,11,
838535797,16,
838535821,14,
838535847,19,
838535847,27,
838535854,15,
838535862,18,
838535870,11,
838535888,13,
838535896,16,
838535904,18,
838535912,11,
838535938,16,
838535953,15,
838535961,18,
838535979,10,
838535987,13,
838535995,16,
838536001,12,
838536019,14,
838536027,17,
838536035,10,
838536043,14,
838536050,19,SAWADEE KHAP
838536068,11,
838536076,14,
838536084,18,
838536092,11,
838536100,12,
838536118,14,
838536126,17,
838536134,11,
838536142,14,
838536159,18,
838536167,11,MAFANA CAFE
838536175,14,
838536191,11,
838536209,11,
838536209,29,
838536225,17,
838536233,11,
838536241,14,
838536258,18,
838536266,11,
838536274,15,
838536282,18,
838536308,11,NAILASHES
838536316,14,
838536324,18,
838536332,11,
838536357,18,
838536365,11,
838536373,15,
838536399,10,
838536407,11,
838536415,14,
838536423,18,
838536449,13,AMG FINANCE LIMOGES
838536456,18,
838536464,12,
838536480,18,
838536498,10,
838536506,10,
838536514,14,
838536548,12,
838536555,17,
838536571,14,
838536589,16,
838536597,19,
838536621,17,
838536639,19,
838536654,18,
838536662,11,
838536688,16,
838536696,19,
838536720,17,
838536738,19,
838536761,11,
838536779,13,
838536787,16,
838536795,19,
838536803,11,
838536811,14,
838536829,16,
838536852,18,
838536860,11,
838536878,13,
838536886,16,
838536894,10,INDIVISION BARBIER PAULIAT
838536902,11,
838536910,14,
838536928,16,
838536936,19,
838536944,13,
838536951,18,
838536985,16,
838537009,14,
838537017,17,
838537025,10,
838537033,14,
838537074,18,
838537090,14,
838537108,14,
838537116,17,
838537124,11,
838537140,17,
838537157,11,
838537165,14,
838537173,18,
838537181,11,
838537199,13,
838537207,14,
838537215,17,
838537223,11,
838537249,16,
838537264,15,
838537272,18,
838537280,11,
838537306,14,
838537314,18,NEOFITZ
838537330,14,
838537371,18,
838537389,10,
838537405,14,
838537413,18,
838537421,11,GEO COACHING
838537447,16,
838537454,12,
838537470,18,
838537496,13,
838537504,14,
838537520,10,
838537546,15,
838537561,14,
838537579,16,
838537587,19,
838537595,12,
838537603,14,
838537629,19,
838537637,12,BAT PC
838537645,15,
838537652,11,NOUT'LAVERIE
838537660,14,
838537678,16,
838537686,19,
838537694,13,
838537702,14,
838537710,17,
838537728,19,
838537736,12,
838537744,16,
838537751,11,
838537769,13,
838537793,13,
838537801,14,CARCYCLE
838537819,16,
838537827,19,
838537835,12,
838537843,16,
838537850,11,
838537868,13,
838537876,16,LA VAPOTE VIERZON
838537884,10,
838537892,13,
838537918,16,
838537934,13,
838537942,16,
838537967,13,
838537975,16,
838537983,10,
838537991,13,
838538015,10,
838538023,14,
838538049,19,
838538056,14,
838538064,18,
838538072,11,
838538080,14,
838538098,16,
838538106,17,
838538114,11,
838538122,14,
838538130,17,
838538148,19,
838538155,14,
838538197,16,
838538221,14,
838538239,16,
838538247,19,
838538254,15,
838538262,18,
838538270,11,
838538288,13,
838538296,16,
838538304,18,
838538312,11,
838538346,19,
838538353,15,
838538361,18,
838538379,10,
838538395,16,
838538403,18,
838538411,11,
838538429,13,
838538437,16,
838538445,19,
838538460,18,
838538478,10,
838538486,13,
838538494,17,ATLANTE PROPS
838538502,17,
838538510,10,
838538528,12,
838538536,15,GB AUTOMOBILES LES 4 CHEMINS
838538544,19,
838538551,14,
838538577,19,
838538585,12,
838538601,17,
838538619,19,
838538627,12,
838538635,15,
838538643,19,
838538650,14,
838538676,19,
838538684,13,
838538692,16,
838538700,17,
838538718,19,
838538726,12,
838538734,16,
838538742,19,
838538759,13,
838538767,16,
838538775,19,GUSTY
838538783,13,
838538791,16,
838538809,16,
838538825,12,
838538833,16,
838538841,19,
838538858,13,
838538866,16,
838538874,10,
838538882,13,
838538890,16,
838538908,16,
838538932,16,
838538940,19,
838538957,13,2M REALISATION 10
838538973,10,
838538981,13,
838538999,15,
838539005,10,STAZIONE 17
838539013,14,
838539021,17,
838539047,12,
838539054,18,
838539070,14,
838539088,16,
838539104,11,
838539112,14,
838539138,19,
838539146,12,
838539153,18,
838539161,11,
838539187,16,
838539203,11,
838539229,16,
838539237,19,
838539252,18,
838539260,11,
838539278,13,
838539286,16,
838539294,10,
838539302,11,
838539328,16,
838539328,24,ATOL
838539336,19,
838539369,10,
838539377,13,
838539385,16,
838539393,10,
838539401,11,
838539443,13,
838539468,10,
838539476,13,
838539484,17,
838539492,10,
838539518,12,
838539526,15,
838539542,12,
838539559,16,
838539567,19,
838539575,12,
838539583,16,
838539591,19,
838539609,19,
838539617,12,
838539625,15,
838539633,19,
838539658,16,
838539682,16,
838539690,19,
838539708,19,
838539716,12,
838539724,16,
838539732,19,
838539773,13,
838539781,16,ADA
838539799,18,
838539807,19,
838539815,12,
838539831,19,
838539849,11,
838539856,16,
838539864,10,
838539872,13,
838539880,16,
838539898,18,
838539906,19,
838539914,13,
838539922,16,
838539930,19,
838539948,11,
838539955,16,
838539971,13,
838539989,15,O JANEIRENSE
838539997,18,
838540003,12,
838540011,15,
838540029,17,
838540037,10,
838540045,13,
838540086,17,
838540102,12,
838540128,17,
838540144,14,
838540177,14,
838540185,17,
838540201,12,
838540219,14,
838540227,17,HUNTEUR
838540235,10,
838540268,11,
838540276,14,
838540292,11,
838540300,12,
838540318,14,
838540326,17,
838540334,11,
838540342,14,
838540359,18,
838540367,11,
838540375,14,
838540383,18,
838540409,11,BLACK BOX
838540417,14,
838540425,17,
838540433,11,
838540441,14,
838540466,11,
838540474,15,
838540482,18,
838540508,10,
838540516,13,
838540532,10,
838540557,17,
838540565,10,
838540573,14,
838540607,10,
838540623,17,
838540631,10,
838540649,12,
838540664,11,
838540672,14,TONNELLERIE DE NAVARRE
838540698,19,
838540714,14,
838540722,17,
838540748,12,
838540755,17,
838540763,11,
838540771,14,
838540789,16,
838540797,19,
838540805,10,
838540847,12,
838540854,18,
838540862,11,
838540870,14,
838540888,16,
838540904,11,
838540912,14,
838540920,17,
838540938,19,
838540961,11,
838540987,16,
838540995,19,
838541001,15,
838541019,17,
838541027,10,
838541035,13,
838541043,17,
838541050,12,
838541068,14,
838541076,17,
838541084,11,
838541100,15,
838541126,10,
838541134,14,
838541142,17,
838541167,14,
838541191,14,
838541209,14,
838541217,17,
838541225,10,
838541233,14,
838541258,11,
838541266,14,
838541274,18,
838541290,14,
838541308,14,
838541316,17,
838541324,11,
838541332,14,
838541340,17,
838541357,11,
838541365,14,
838541381,11,
838541399,13,
838541407,14,
838541415,17,
838541423,11,
838541431,14,JD FORMATION CONSEIL
838541449,16,
838541456,11,
838541472,18,
838541480,11,
838541514,17,
838541522,10,
838541530,13,
838541555,10,
838541589,19,VIVAL
838541597,12,
838541605,13,
838541613,17,ONZE TP
838541621,10,
838541670,17,
838541696,12,
838541704,14,
838541712,17,
838541720,10,
838541738,12,
838541746,15,
838541753,11,
838541779,16,
838541787,19,
838541811,17,
838541829,19,
838541852,11,WOOD CONCEPT FACTORY
838541860,14,
838541878,16,
838541886,19,
838541910,17,
838541928,19,
838541951,11,
838541969,13,
838541977,16,
838541985,19,
838542009,17,VIMARD HOUNWANOU
838542017,10,
838542025,13,
838542041,10,
838542066,17,
838542108,17,
838542116,10,
838542124,14,
838542132,17,
838542140,10,
838542157,14,
838542165,17,
838542173,11,
838542181,14,
838542207,17,
838542215,10,
838542223,14,
838542231,17,
838542249,19,
838542256,14,LES P'TITES MAINS DE CLAIRE
838542280,14,
838542306,17,
838542314,11,
838542322,14,
838542330,17,
838542355,14,
838542363,18,
838542371,11,
838542397,16,
838542405,17,
838542421,14,
838542439,16,
838542447,19,
838542454,15,
838542462,18,
838542470,11,
838542496,16,
838542504,17,
838542512,10,
838542520,13,
838542538,15,
838542546,18,
838542561,17,
838542579,19,
838542587,12,
838542595,15,
838542611,10,
838542645,18,
838542652,14,
838542660,17,
838542678,19,
838542686,12,
838542694,16,
838542710,10,
838542728,12,EM' CARRELAGE
838542736,15,
838542744,19,
838542751,14,
838542769,16,
838542785,12,
838542793,16,
838542801,17,
838542819,19,
838542827,12,
838542835,15,
838542843,19,
838542850,14,
838542868,16,
838542884,13,
838542892,16,
838542900,17,
838542918,19,
838542926,12,
838542934,16,
838542942,19,
838542959,13,
838542975,19,3DLAB ENVIRONNEMENT
838542983,13,
838542991,16,GFHAUTO
838543015,13,ASSOCIATION  LES ALLIES NEZ
838543023,17,
838543031,10,
838543049,12,STRANILEVAGE
838543056,17,
838543064,11,
838543098,19,
838543106,10,
838543114,14,
838543148,12,
838543171,14,
838543205,10,BIJOUTERIE GREGOIRE
838543213,14,
838543221,17,
838543239,19,
838543247,12,
838543254,18,
838543262,11,
838543270,14,
838543296,19,
838543304,11,
838543320,17,
838543346,12,
838543353,18,
838543387,16,
838543395,19,
838543403,11,
838543411,14,
838543437,19,
838543452,18,
838543460,11,
838543478,13,
838543486,16,
838543494,10,
838543502,10,
838543528,15,
838543536,18,
838543544,12,
838543569,19,
838543585,15,
838543593,19,
838543601,10,
838543619,12,PHARMACIE MERIDIENNE
838543635,18,
838543650,17,
838543668,19,
838543684,16,INDIVISION D'HONDT ANDRES
838543700,10,
838543718,12,DES HISTOIRES DE COULEURS
838543734,19,
838543742,12,
838543775,12,
838543817,12,
838543858,16,
838543866,19,
838543866,27,
838543874,13,
838543890,19,
838543908,19,
838543924,16,
838543932,19,
838543940,12,
838543965,19,
838543999,18,
838544021,10,
838544039,12,
838544047,15,
838544054,11,
838544088,19,
838544096,12,
838544112,17,
838544120,10,
838544138,12,
838544146,15,
838544153,11,ABOUCAYA MARTIN
838544161,14,
838544179,16,
838544187,19,
838544195,12,
838544211,17,
838544245,15,GOURMET CHIC
838544252,11,C'GONFLE KIDS
838544260,14,
838544278,16,
838544294,13,VIRGIN PATES FRAICHES
838544302,14,
838544310,17,
838544328,19,
838544336,12,
838544344,16,
838544351,11,
838544369,13,
838544377,16,
838544385,19,
838544393,13,LA VIE VOUS SOURIT
838544401,14,
838544419,16,
838544427,19,BIGGIE BURGER
838544443,16,
838544450,11,
838544468,13,
838544476,16,
838544484,10,
838544492,13,
838544500,13,
838544518,15,
838544526,18,
838544534,12,
838544542,15,
838544583,19,
838544591,12,
838544609,12,
838544617,15,
838544625,18,
838544633,12,CARLA GASDEBLAY TAXIS DES ASPRES LLUPIA
838544674,16,
838544682,19,
838544690,12,
838544732,12,
838544732,20,
838544740,15,
838544765,12,
838544781,19,
838544807,12,
838544815,15,
838544823,19,
838544856,19,
838544864,13,
838544872,16,
838544906,12,
838544914,16,
838544922,19,
838544930,12,
838544948,14,
838544955,19,MARCEAU PIECHON TAXIS DES ASPRES VILLEMOLAQUE
838544971,16,
838545010,12,
838545028,14,
838545036,17,
838545069,18,
838545085,14,
838545119,11,
838545184,15,
838545192,18,BATEC
838545226,14,
838545259,15,
838545283,15,
838545325,14,CAVALLI E FANTINI
838545382,15,
838545408,18,
838545416,11,
838545457,15,
838545465,18,
838545473,12,
838545481,15,
838545515,10,
838545523,14,
838545531,17,
838545549,19,
838545564,18,
838545572,11,
838545598,16,
838545606,17,
838545614,11,
838545622,14,GROUPEMENT D'EMPLOYEURS CLB
838545630,17,
838545648,19,
838545655,14,
838545663,18,
838545671,11,
838545689,13,
838545697,16,
838545705,17,
838545713,11,
838545739,16,
838545754,15,
838545788,13,
838545796,16,
838545804,18,
838545812,11,
838545853,15,
838545861,18,
838545879,10,
838545887,13,
838545903,18,
838545911,11,
838545929,13,
838545937,16,
838545945,19,
838545952,15,
838545978,10,
838545986,13,
838545994,17,
838546018,14,
838546026,17,
838546034,11,
838546042,14,
838546059,18,
838546067,11,
838546083,18,
838546091,11,
838546109,11,
838546125,17,
838546133,11,WEST INDIES PILOU
838546141,14,
838546182,18,
838546208,11,
838546232,11,
838546257,18,
838546265,11,
838546273,15,
838546281,18,
838546299,10,
838546307,11,
838546315,14,
838546331,11,
838546398,10,
838546422,18,
838546455,18,
838546463,12,
838546497,10,
838546505,10,
838546521,17,
838546539,19,
838546554,18,
838546562,11,
838546570,14,
838546588,16,
838546612,14,
838546620,17,
838546646,12,GUSTUS
838546679,13,
838546687,16,
838546703,11,
838546729,16,
838546737,19,
838546745,12,
838546752,18,
838546760,11,
838546778,13,
838546828,16,
838546836,19,
838546851,18,
838546877,13,
838546893,10,
838546901,11,
838546927,16,
838546935,19,
838546943,13,
838546976,13,
838547008,14,
838547016,17,
838547032,14,
838547040,17,
838547057,11,BLANCHARD MULTI-SERVICES
838547081,11,
838547099,13,
838547107,14,
838547115,17,
838547156,11,
838547172,18,
838547180,11,
838547198,13,
838547206,14,
838547214,18,
838547222,11,
838547230,14,PASSION ANTILLAISE
838547255,11,
838547271,18,
838547289,10,
838547297,13,
838547305,14,
838547313,18,
838547321,11,
838547347,16,
838547354,12,
838547362,15,
838547370,18,
838547396,13,
838547412,18,
838547420,11,
838547438,13,
838547446,16,
838547461,15,
838547479,17,
838547487,10,
838547495,13,
838547511,17,
838547537,12,
838547545,15,
838547552,11,
838547560,14,
838547586,19,
838547594,13,
838547610,17,
838547628,19,
838547677,16,
838547719,16,
838547727,19,
838547735,12,SYN'LOCATION
838547743,16,
838547776,16,
838547784,10,BASSAM
838547792,13,
838547800,14,
838547818,16,
838547834,13,
838547859,10,
838547875,16,
838547883,10,
838547909,13,
838547933,13,
838547941,16,
838547974,17,
838547990,13,
838548022,14,
838548055,14,
838548089,13,
838548097,16,
838548113,11,
838548121,14,
838548139,16,
838548154,15,
838548162,18,
838548170,11,
838548196,16,
838548204,18,
838548220,14,
838548238,16,
838548246,19,
838548253,15,
838548261,18,
838548279,10,
838548287,13,
838548295,16,
838548303,18,
838548337,16,
838548352,15,
838548360,18,
838548386,13,
838548394,17,
838548402,18,MARINETTE
838548410,11,
838548428,13,
838548436,16,
838548444,10,
838548451,15,
838548469,17,
838548493,17,
838548501,17,
838548535,15,
838548543,19,GROUPE FRANCE SMARTPHONE
838548568,16,
838548576,19,
838548584,13,
838548592,16,
838548600,17,
838548618,19,
838548659,13,
838548675,19,
838548709,16,
838548717,19,
838548725,12,
838548733,16,
838548741,19,
838548758,13,
838548790,16,
838548808,16,
838548824,13,
838548832,16,
838548840,19,
838548865,16,
838548873,10,
838548907,16,
838548923,13,
838548949,18,
838548956,13,
838548964,17,
838548972,10,
838548980,13,
838549004,11,
838549012,14,MPS
838549046,12,
838549053,18,
838549061,11,
838549079,13,
838549087,16,
838549095,19,
838549103,11,
838549111,14,
838549129,16,
838549137,19,
838549145,12,
838549152,18,
838549178,13,
838549194,10,
838549202,11,
838549210,14,
838549228,16,
838549244,13,
838549269,10,
838549277,13,
838549293,10,
838549327,16,
838549335,19,
838549343,13,
838549350,18,
838549376,13,
838549384,17,
838549392,10,
838549400,11,
838549418,13,
838549434,10,
838549459,17,
838549483,17,
838549517,12,
838549558,16,
838549574,13,
838549582,16,
838549590,19,
838549608,19,
838549624,16,
838549640,12,
838549673,13,
838549681,16,
838549707,19,
838549756,16,
838549806,19,
838549830,19,
838549855,16,LE TACOS DE LORIENT
838549863,10,C'ZEN
838549871,13,
838549905,19,
838549913,13,
838549939,18,
838549962,10,
838549970,13,
838550069,10,
838550085,16,
838550093,10,
838550127,16,
838550143,13,
838550176,13,
838550184,17,
838550218,13,
838550234,10,
838550242,13,
838550259,17,
838550267,10,
838550275,13,
838550283,17,
838550317,13,
838550325,16,
838550333,10,
838550341,13,
838550358,17,
838550382,17,
838550390,10,
838550408,10,
838550416,13,
838550424,17,
838550457,17,
838550465,10,
838550473,14,
838550481,17,
838550515,12,
838550523,16,
838550531,19,
838550564,10,
838550598,18,
838550606,19,
838550622,16,
838550630,19,
838550655,16,
838550697,18,
838550705,19,
838550713,13,
838550721,16,
838550739,18,
838550754,17,
838550762,10,
838550770,13,
838550804,10,
838550812,13,
838550820,16,
838550846,11,
838550853,17,
838550861,10,
838550879,12,
838550887,15,
838550895,18,
838550911,13,
838550929,15,
838550937,18,
838550945,11,
838550945,29,
838550960,10,
838551000,14,
838551018,16,
838551026,19,
838551034,13,
838551042,16,
838551059,10,
838551059,28,
838551075,16,
838551083,10,
838551091,13,
838551133,13,
838551174,17,
838551232,13,
838551448,15,SELECTIV'AUTO
838551455,10,KAP&DIEM
838551463,14,
838551471,17,L'INSTANT
838551489,19,ENTRETIEN PARCS ET JARDINS
838551497,12,
838551505,12,
838551513,16,
838551521,19,
838551539,11,
838551547,14,
838551554,10,
838551562,13,
838551570,16,AGESOL
838551588,18,
838551596,11,
838551612,16,
838551620,19,
838551638,11,
838551646,14,LES PETITS PAPIERS
838551653,10,MAA P'TITE PAUSE
838551661,13,LE FEELING
838551679,15,
838551687,18,PM MACONNERIE
838551695,11,
838551703,13,
838551711,16,
838551729,18,
838551737,11,
838551745,14,
838551752,10,
838551760,13,ASF67
838551778,15,
838551786,18,
838551794,12,
838551802,13,
838551810,16,
838551828,18,
838551836,11,
838551844,15,
838551851,10,
838551869,12,SERVICE REPASSAGE & COUTURE
838551877,15,
838551885,18,L'ATELIER DES P'TITES FANTAISIES
838551893,12,
838551901,13,
838551935,11,
838551943,15,
838551968,12,
838551976,15,
838551984,19,
838551992,12,
838552008,16,
838552016,19,
838552024,13,SUBLI'M COIFFURE
